地區,區域,屋苑,屋苑英文,落成年份,成交宗數,中位呎價,中位售價,最細面積,最大面積,細節連結
九龍城區,九龍,黃埔花園 7期 紅棉苑,Whampoa Garden Phase 7 Cotton Tree Mansions,1988,1,15760,10638000,675,675,https://hk.centanet.com/findproperty/transaction-detail/黃埔花園-7期-紅棉苑_26062600180439
九龍城區,九龍,高發大廈,Paramount Mansion,1965,1,7075,3000000,424,424,https://hk.centanet.com/findproperty/transaction-detail/高發大廈_26062600210447
九龍城區,九龍,煥然壹居,De Novo,2015,1,15881,7480000,471,471,https://hk.centanet.com/findproperty/transaction-detail/煥然壹居_26062600211081
九龍城區,九龍,太平居,Peace Tower,1998,1,16077,5000000,311,311,https://hk.centanet.com/findproperty/transaction-detail/太平居_26062600330242
九龍城區,九龍,僑發大廈,Kiu Fat Mansion,1965,1,6386,2350000,368,368,https://hk.centanet.com/findproperty/transaction-detail/僑發大廈_26062600330267
九龍城區,九龍,永耀街27號,27 Wing Yiu Street,1958,1,6494,2500000,385,385,https://hk.centanet.com/findproperty/transaction-detail/永耀街27號_26062600330403
九龍城區,九龍,榮輝大廈,Wing Fai Mansion,1994,1,11605,6000000,517,517,https://hk.centanet.com/findproperty/transaction-detail/榮輝大廈_26062600460017
九龍城區,九龍,碧佳閣,Peony Height,1985,1,12556,6780000,540,540,https://hk.centanet.com/findproperty/transaction-detail/碧佳閣_26062601010102
九龍城區,九龍,美善大廈,Maxim Mansion,1978,1,12118,6350000,524,524,https://hk.centanet.com/findproperty/transaction-detail/美善大廈_26062601080014
九龍城區,九龍,文安大廈,Menon Mansion,1980,1,12290,3220000,262,262,https://hk.centanet.com/findproperty/transaction-detail/文安大廈_26062601080020
九龍城區,九龍,鵬程街8號,8 Pang Ching Street,1959,1,6226,3300000,530,530,https://hk.centanet.com/findproperty/transaction-detail/鵬程街8號_26062601600015
九龍城區,九龍,馬頭圍道350號,350 Ma Tau Wai Road,1957,1,6859,4390000,640,640,https://hk.centanet.com/findproperty/transaction-detail/馬頭圍道350號_26062602010047
九龍城區,九龍,瀚名,10 Lasalle,2020,1,20929,6760000,323,323,https://hk.centanet.com/findproperty/transaction-detail/瀚名_26062602040081
黃大仙區,九龍,東頭(二)邨,Tung Tau (II) Estate,1985,8,6241,2505000,241,494,https://hk.centanet.com/findproperty/transaction-detail/東頭-二-邨_26072300640022
黃大仙區,九龍,譽．港灣,The Latitude,2010,8,18634,12065000,511,889,https://hk.centanet.com/findproperty/transaction-detail/譽．港灣_JSF202607S0098
黃大仙區,九龍,曉暉花園,Scenic View,1999,6,12964,7619000,459,710,https://hk.centanet.com/findproperty/transaction-detail/曉暉花園_KN9202607S0243
黃大仙區,九龍,龍蟠苑,Lung Poon Court,1987,6,11313,4690000,353,645,https://hk.centanet.com/findproperty/transaction-detail/龍蟠苑_JXE202606S0871
黃大仙區,九龍,翠竹花園,Tsui Chuk Garden,1989,6,6957,3925000,431,592,https://hk.centanet.com/findproperty/transaction-detail/翠竹花園_26072101850060
黃大仙區,九龍,星河明居,Galaxia,1998,5,16286,8420000,517,593,https://hk.centanet.com/findproperty/transaction-detail/星河明居_JXE202606S0846
黃大仙區,九龍,峻弦,Aria Kowloon Peak,2010,4,13706,9340000,421,1248,https://hk.centanet.com/findproperty/transaction-detail/峻弦_26070901270019
黃大仙區,九龍,天馬苑,Tin Ma Court,1986,3,9467,3200000,338,363,https://hk.centanet.com/findproperty/transaction-detail/天馬苑_26072201670077
黃大仙區,九龍,悅庭軒,Bel Air Heights,1999,3,15546,7640000,449,577,https://hk.centanet.com/findproperty/transaction-detail/悅庭軒_26072101850035
黃大仙區,九龍,黃大仙下邨(一區),Lower Wong Tai Sin (1) Estate,1989,3,6383,2400000,376,385,https://hk.centanet.com/findproperty/transaction-detail/黃大仙下邨-一區_26071701430084
黃大仙區,九龍,竹園北邨,Chuk Yuen North Estate,1987,3,5932,2360000,263,443,https://hk.centanet.com/findproperty/transaction-detail/竹園北邨_26071600140869
黃大仙區,九龍,威豪花園,Bay View Garden,1989,3,12050,5200000,400,637,https://hk.centanet.com/findproperty/transaction-detail/威豪花園_26071600510021
黃大仙區,九龍,瓊軒苑,King Hin Court,2002,3,8845,3880000,398,554,https://hk.centanet.com/findproperty/transaction-detail/瓊軒苑_26071500690165
黃大仙區,九龍,瓊山苑,King Shan Court,1983,3,7834,3400000,414,434,https://hk.centanet.com/findproperty/transaction-detail/瓊山苑_26071401760013
黃大仙區,九龍,現崇山,Lions Rise,2012,3,18411,13000000,699,944,https://hk.centanet.com/findproperty/transaction-detail/現崇山_26071301160037
黃大仙區,九龍,鑽嶺,Aspen Crest,2018,2,15178,3740000,211,286,https://hk.centanet.com/findproperty/transaction-detail/鑽嶺_BRC202607S0228
黃大仙區,九龍,匯豪山,The Forest Hills,2008,2,13926,7770000,455,665,https://hk.centanet.com/findproperty/transaction-detail/匯豪山_26072300370065
黃大仙區,九龍,嘉強苑,Ka Keung Court,2000,2,10884,4430000,407,407,https://hk.centanet.com/findproperty/transaction-detail/嘉強苑_26072301840371
黃大仙區,九龍,采頤花園,Rhythm Garden,2000,2,10748,6320000,588,588,https://hk.centanet.com/findproperty/transaction-detail/采頤花園_26072200350441
黃大仙區,九龍,鳳德邨,Fung Tak Estate,1991,2,7498,3759000,407,598,https://hk.centanet.com/findproperty/transaction-detail/鳳德邨_26072201360021
黃大仙區,九龍,慈祥大廈,Che Cheung Building,1978,2,8862,2765000,311,313,https://hk.centanet.com/findproperty/transaction-detail/慈祥大廈_26072100510178
黃大仙區,九龍,翠鳳樓,Tsui Fung Building,1971,2,8452,3030000,286,438,https://hk.centanet.com/findproperty/transaction-detail/翠鳳樓_26072102230264
黃大仙區,九龍,豪門,Le Billionnaire,2006,2,13885,12080000,870,870,https://hk.centanet.com/findproperty/transaction-detail/豪門_DW6202607S0073
黃大仙區,九龍,龍暉閣,Dragon Glory Mansion,1993,2,10272,2260000,220,220,https://hk.centanet.com/findproperty/transaction-detail/龍暉閣_26072001390043
黃大仙區,九龍,豪苑,Tropicana Gardens,1985,2,11868,4375000,333,408,https://hk.centanet.com/findproperty/transaction-detail/豪苑_26071600140841
黃大仙區,九龍,啟鑽苑,Kai Chuen Court,,2,12694,5160000,374,441,https://hk.centanet.com/findproperty/transaction-detail/啟鑽苑_26071600740014
黃大仙區,九龍,啟翔苑,Kai Cheung Court,,2,13000,5805000,399,493,https://hk.centanet.com/findproperty/transaction-detail/啟翔苑_26071500560126
黃大仙區,九龍,慈愛苑 1及2期,Tsz Oi Court Stage 1&2,1997,2,8342,5004000,554,645,https://hk.centanet.com/findproperty/transaction-detail/慈愛苑-1及2期_26071000780045
黃大仙區,九龍,康強洋樓,Hong Keung Mansion,1971,2,7956,3525000,384,506,https://hk.centanet.com/findproperty/transaction-detail/康強洋樓_26071001560112
黃大仙區,九龍,慈愛苑 3期,Tsz Oi Court Stage 3,2000,2,8240,4794000,506,650,https://hk.centanet.com/findproperty/transaction-detail/慈愛苑-3期_26070600510249
黃大仙區,九龍,瓊麗苑,King Lai Court,1989,2,8005,3210000,401,401,https://hk.centanet.com/findproperty/transaction-detail/瓊麗苑_26070300620041
黃大仙區,九龍,崇齡大廈,Shung Ling Building,1971,2,8131,2730000,265,403,https://hk.centanet.com/findproperty/transaction-detail/崇齡大廈_26063001880093
黃大仙區,九龍,天宏苑,Tin Wang Court,1992,1,11047,4430000,401,401,https://hk.centanet.com/findproperty/transaction-detail/天宏苑_26072300090071
黃大仙區,九龍,衍慶大廈,Yin Hing Building,1964,1,7772,3000000,386,386,https://hk.centanet.com/findproperty/transaction-detail/衍慶大廈_26072200660291
黃大仙區,九龍,金橋大廈,Cambridge Building,1964,1,7639,2200000,288,288,https://hk.centanet.com/findproperty/transaction-detail/金橋大廈_26071700280397
黃大仙區,九龍,新光中心,Hsin Kuang Centre,1986,1,13508,5160000,382,382,https://hk.centanet.com/findproperty/transaction-detail/新光中心_26071701430069
黃大仙區,九龍,景泰苑,King Tai Court,,1,11189,3200000,286,286,https://hk.centanet.com/findproperty/transaction-detail/景泰苑_26071601530148
黃大仙區,九龍,鳳鑽苑,Fung Chuen Court,1991,1,10435,6240000,598,598,https://hk.centanet.com/findproperty/transaction-detail/鳳鑽苑_26071501570055
黃大仙區,九龍,嘉峰臺 1期,Kingsford Terrace Phase 1,2003,1,9508,5600000,589,589,https://hk.centanet.com/findproperty/transaction-detail/嘉峰臺-1期_26071400210059
黃大仙區,九龍,慈安苑,Tsz On Court,1994,1,9799,5350000,546,546,https://hk.centanet.com/findproperty/transaction-detail/慈安苑_26071401560092
黃大仙區,九龍,新麗景唐樓,New Lai King Building,1964,1,4819,2000000,415,415,https://hk.centanet.com/findproperty/transaction-detail/新麗景唐樓_26071402030226
黃大仙區,九龍,爵祿居,Wealth Court,1999,1,13503,3970000,294,294,https://hk.centanet.com/findproperty/transaction-detail/爵祿居_26071300300204
黃大仙區,九龍,嘉華大廈,Ka Wah Building,1976,1,7917,2280000,288,288,https://hk.centanet.com/findproperty/transaction-detail/嘉華大廈_26071300660180
黃大仙區,九龍,鳳凰邨大廈,Fung Wong Chuen Building,1973,1,7470,3100000,415,415,https://hk.centanet.com/findproperty/transaction-detail/鳳凰邨大廈_26071301730022
黃大仙區,九龍,萬義大廈,Man Yue Mansion (Building),1964,1,4917,2360000,480,480,https://hk.centanet.com/findproperty/transaction-detail/萬義大廈_26071000170064
黃大仙區,九龍,安強大樓,On Keung Building,1963,1,4899,1700000,347,347,https://hk.centanet.com/findproperty/transaction-detail/安強大樓_26071000920044
黃大仙區,九龍,伯德大樓,Peter's House,1983,1,10652,3760000,353,353,https://hk.centanet.com/findproperty/transaction-detail/伯德大樓_26070900270036
黃大仙區,九龍,安福大樓,On Fook Building,1963,1,4304,1700000,395,395,https://hk.centanet.com/findproperty/transaction-detail/安福大樓_26070800490156
黃大仙區,九龍,越秀廣場,Yue Xiu Plaza,1995,1,11537,6530000,566,566,https://hk.centanet.com/findproperty/transaction-detail/越秀廣場_26070801540023
黃大仙區,九龍,聯合大樓,Luen Hop Building,1965,1,7322,1318000,180,180,https://hk.centanet.com/findproperty/transaction-detail/聯合大樓_26070600910053
黃大仙區,九龍,景福街61號,61 King Fuk Street,1964,1,4868,2580000,530,530,https://hk.centanet.com/findproperty/transaction-detail/景福街61號_26070601470052
黃大仙區,九龍,怡富花園,Wealth Garden,1994,1,11884,4730000,398,398,https://hk.centanet.com/findproperty/transaction-detail/怡富花園_26062900300033
黃大仙區,九龍,新麗花園,Sun Lai Garden,1985,1,9585,3700000,386,386,https://hk.centanet.com/findproperty/transaction-detail/新麗花園_26062901710151
黃大仙區,九龍,萬年戲院大廈,Manning Theatre Building,1973,1,6933,3300000,476,476,https://hk.centanet.com/findproperty/transaction-detail/萬年戲院大廈_26062601290126
觀塘區,九龍,德福花園,Telford Gardens,1980,10,11438,6100000,517,588,https://hk.centanet.com/findproperty/transaction-detail/德福花園_26072300370131
觀塘區,九龍,淘大花園 1期,Amoy Gardens Phase 1,1981,8,13462,5075000,375,390,https://hk.centanet.com/findproperty/transaction-detail/淘大花園-1期_26072101590146
觀塘區,九龍,匯景花園,Sceneway Garden,1991,8,13292,7625000,537,720,https://hk.centanet.com/findproperty/transaction-detail/匯景花園_26071501040098
觀塘區,九龍,麗晶花園,Richland Gardens,1985,7,10177,4580000,407,540,https://hk.centanet.com/findproperty/transaction-detail/麗晶花園_26072300210168
觀塘區,九龍,凱滙 2期,Grand Central Phase 2,2020,7,18281,11200000,544,803,https://hk.centanet.com/findproperty/transaction-detail/凱滙-2期_EAC202607S0129
觀塘區,九龍,淘大花園 3期,Amoy Gardens Phase 3,1985,6,13994,4390000,285,368,https://hk.centanet.com/findproperty/transaction-detail/淘大花園-3期_26072300370159
觀塘區,九龍,麗港城 1期,Laguna City Phase 1,1990,5,10294,6338000,517,748,https://hk.centanet.com/findproperty/transaction-detail/麗港城-1期_26072200200750
觀塘區,九龍,得寶花園,Tak Bo Garden,1984,5,13241,4050000,253,382,https://hk.centanet.com/findproperty/transaction-detail/得寶花園_26072201670016
觀塘區,九龍,麗港城 4期,Laguna City Phase 4,1993,5,11939,8930000,517,748,https://hk.centanet.com/findproperty/transaction-detail/麗港城-4期_26072100400076
觀塘區,九龍,麗港城 3期,Laguna City Phase 3,1992,5,12727,8900000,517,748,https://hk.centanet.com/findproperty/transaction-detail/麗港城-3期_26071301810243
觀塘區,九龍,凱滙 1期,Grand Central Phase 1,2020,4,18293,11965000,462,860,https://hk.centanet.com/findproperty/transaction-detail/凱滙-1期_EAC202607S0204
觀塘區,九龍,朗譽,Chill Residence,2025,4,16122,4990000,245,474,https://hk.centanet.com/findproperty/transaction-detail/朗譽_KYO1202607S0059
觀塘區,九龍,親海駅 1期 親海駅I,The Coast Line Phase 1 The Coast Line I,2024,4,16790,4690000,273,736,https://hk.centanet.com/findproperty/transaction-detail/親海駅-1期-親海駅I_26072201380034
觀塘區,九龍,康田苑,Hong Tin Court,1981,4,10832,4440000,400,420,https://hk.centanet.com/findproperty/transaction-detail/康田苑_26072100120034
觀塘區,九龍,康雅苑,Hong Nga Court,1993,3,7394,4000000,538,541,https://hk.centanet.com/findproperty/transaction-detail/康雅苑_KLD202607S0242
觀塘區,九龍,啟田大廈,Kai Tin Tower,1979,3,8823,4138200,469,526,https://hk.centanet.com/findproperty/transaction-detail/啟田大廈_26072301100020
觀塘區,九龍,寶珮苑,Po Pui Court,1995,3,8372,4550000,401,645,https://hk.centanet.com/findproperty/transaction-detail/寶珮苑_26071700270119
觀塘區,九龍,泰峯,Uptown East,2024,3,16310,5480000,278,549,https://hk.centanet.com/findproperty/transaction-detail/泰峯_26071501040103
觀塘區,九龍,嘉和園,Jade Field Garden,1977,3,10116,3700000,346,403,https://hk.centanet.com/findproperty/transaction-detail/嘉和園_KN9202607S0006
觀塘區,九龍,德田邨,Tak Tin Estate,1991,3,5643,1680000,146,443,https://hk.centanet.com/findproperty/transaction-detail/德田邨_26071301810346
觀塘區,九龍,觀塘大廈,Kwun Tong Mansion,1965,3,8514,3380000,238,397,https://hk.centanet.com/findproperty/transaction-detail/觀塘大廈_26071002090025
觀塘區,九龍,翠屏(北)邨,Tsui Ping (North) Estate,1986,3,4509,1700000,145,377,https://hk.centanet.com/findproperty/transaction-detail/翠屏-北-邨_26071002210042
觀塘區,九龍,蔚藍東岸,Montego Bay,2023,2,17157,8400000,460,520,https://hk.centanet.com/findproperty/transaction-detail/蔚藍東岸_YEH202607S0231
觀塘區,九龍,樂雅苑,Lok Nga Court,1984,2,9598,4460000,447,483,https://hk.centanet.com/findproperty/transaction-detail/樂雅苑_KN9202607S0173
觀塘區,九龍,彩霞邨,Choi Ha Estate,1990,2,6882,3205000,443,489,https://hk.centanet.com/findproperty/transaction-detail/彩霞邨_26072300510096
觀塘區,九龍,萬福大廈,Man Fuk Building,1972,2,8720,3710000,410,440,https://hk.centanet.com/findproperty/transaction-detail/萬福大廈_26072301720011
觀塘區,九龍,油塘中心,Yau Tong Centre,1980,2,9658,4540000,404,536,https://hk.centanet.com/findproperty/transaction-detail/油塘中心_26071601180032
觀塘區,九龍,乾豐大廈,Kin Fung Building,1971,2,6617,2349000,355,355,https://hk.centanet.com/findproperty/transaction-detail/乾豐大廈_26071501590021
觀塘區,九龍,Peninsula East,Peninsula East,2016,2,13522,10375000,547,1000,https://hk.centanet.com/findproperty/transaction-detail/Peninsula-East_26071401710023
觀塘區,九龍,月明樓,Yuet Ming Building,1974,2,7899,4030000,501,520,https://hk.centanet.com/findproperty/transaction-detail/月明樓_26071300230128
觀塘區,九龍,觀月‧樺峯,Park Metropolitan,2014,2,14648,8115000,521,588,https://hk.centanet.com/findproperty/transaction-detail/觀月‧樺峯_26071301860035
觀塘區,九龍,合和大廈,Hopewell House,1967,2,7370,2784000,328,415,https://hk.centanet.com/findproperty/transaction-detail/合和大廈_26071002090073
觀塘區,九龍,華苑大廈,Mandarin Building,1970,2,9440,3965000,420,420,https://hk.centanet.com/findproperty/transaction-detail/華苑大廈_26070701600049
觀塘區,九龍,康栢苑,Hong Pak Court,1993,2,8364,4634000,554,554,https://hk.centanet.com/findproperty/transaction-detail/康栢苑_26070301620455
